"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"2280552","335648","1087","175.0","1","1","","","","","2016"
"2280560","335648","1146","181.0","1","1","","","","","2016"
"2280558","335648","1101","1.62","1","1","","","","","2016"
"2280563","335648","1095","3.35","1","1","","","","","2016"
"2280546","335648","1051","0.0","1","1","","","","","2016"
"2280581","335649","1095","3.68","1","1","","","","","2016"
"2280571","335649","1097","48.0","1","1","","","","","2016"
"2280570","335649","1087","129.0","1","1","","","","","2016"
"2280568","335649","1009","36.9","1","1","","","","","2016"
"2280575","335649","1090","161.0","1","1","","","","","2016"
"2280573","335649","1089","6.37","1","1","","","","","2016"
"2280564","335649","1051","0.0","1","1","","","","","2016"
"2280569","335649","1137","1230.0","1","1","","","","","2016"
"2280566","335649","1004","1.37","1","1","","","","","2016"
"2280572","335649","1098","1.04","1","1","","","","","2016"
"2280567","335649","1079","4.2","1","1","","","","","2016"
"2280565","335649","1003","25.7","1","1","","","","","2016"
"2280579","335649","1091","539.0","1","1","","","","","2016"
"2280578","335649","1146","177.0","1","1","","","","","2016"
"2280577","335649","1102","1290.0","1","1","","","","","2016"
"2280576","335649","1101","1.74","1","1","","","","","2016"
"2280574","335649","1092","1590.0","1","1","","","","","2016"
"2280580","335649","1094","241.0","1","1","","","","","2016"
"2280592","335650","1092","1410.0","1","1","","","","","2016"
"2280594","335650","1101","1.84","1","1","","","","","2016"
"2280586","335650","1009","37.3","1","1","","","","","2016"
"2280585","335650","1079","4.2","1","1","","","","","2016"
"2280597","335650","1091","485.0","1","1","","","","","2016"
"2280588","335650","1087","142.0","1","1","","","","","2016"
"2280593","335650","1090","167.0","1","1","","","","","2016"
"2280599","335650","1095","3.68","1","1","","","","","2016"
"2280595","335650","1102","1360.0","1","1","","","","","2016"
"2280590","335650","1098","1.18","1","1","","","","","2016"
"2280587","335650","1137","1350.0","1","1","","","","","2016"
"2280589","335650","1097","59.0","1","1","","","","","2016"
"2280596","335650","1146","158.0","1","1","","","","","2016"
"2280591","335650","1089","5.33","1","1","","","","","2016"
"2280582","335650","1051","0.0","1","1","","","","","2016"
"2280598","335650","1094","249.0","1","1","","","","","2016"
"2280584","335650","1004","1.25","1","1","","","","","2016"
"2280583","335650","1003","24.9","1","1","","","","","2016"
"2280616","335651","1094","221.0","1","1","","","","","2016"
"2280613","335651","1102","1020.0","1","1","","","","","2016"
"2280607","335651","1097","39.0","1","1","","","","","2016"
"2280601","335651","1003","24.1","1","1","","","","","2016"
"2280610","335651","1092","1580.0","1","1","","","","","2016"
"2280606","335651","1087","207.0","1","1","","","","","2016"
"2280614","335651","1146","163.0","1","1","","","","","2016"
"2280617","335651","1095","3.06","1","1","","","","","2016"
"2280609","335651","1089","3.84","1","1","","","","","2016"
"2280604","335651","1009","37.4","1","1","","","","","2016"
"2280603","335651","1079","4.0","1","1","","","","","2016"
"2280608","335651","1098","1.01","1","1","","","","","2016"
"2280600","335651","1051","0.0","1","1","","","","","2016"
"2280612","335651","1101","1.77","1","1","","","","","2016"
"2280605","335651","1137","1170.0","1","1","","","","","2016"
"2280615","335651","1091","455.0","1","1","","","","","2016"
"2280602","335651","1004","1.2","1","1","","","","","2016"
"2280611","335651","1090","194.0","1","1","","","","","2016"
"2280635","335652","1095","3.04","1","1","","","","","2016"
"2280627","335652","1089","4.22","1","1","","","","","2016"
"2280631","335652","1102","1120.0","1","1","","","","","2016"
"2280634","335652","1094","218.0","1","1","","","","","2016"
"2280632","335652","1146","136.0","1","1","","","","","2016"
"2280619","335652","1003","22.1","1","1","","","","","2016"
"2280618","335652","1051","0.0","1","1","","","","","2016"
"2280622","335652","1009","40.7","1","1","","","","","2016"
"2280623","335652","1137","1230.0","1","1","","","","","2016"
"2280624","335652","1087","223.0","1","1","","","","","2016"
"2280629","335652","1090","188.0","1","1","","","","","2016"
"2280628","335652","1092","1270.0","1","1","","","","","2016"
"2280621","335652","1079","3.9","1","1","","","","","2016"
"2280625","335652","1097","44.0","1","1","","","","","2016"
"2280626","335652","1098","0.936","1","1","","","","","2016"
"2280630","335652","1101","1.99","1","1","","","","","2016"
"2280633","335652","1091","419.0","1","1","","","","","2016"
"2280620","335652","1004","1.24","1","1","","","","","2016"
"2280638","335653","1004","1.33","1","1","","","","","2016"
"2280650","335653","1146","207.0","1","1","","","","","2016"
"2280639","335653","1079","4.2","1","1","","","","","2016"
"2280644","335653","1098","1.05","1","1","","","","","2016"
"2280643","335653","1097","51.0","1","1","","","","","2016"
"2280647","335653","1090","169.0","1","1","","","","","2016"
"2280645","335653","1089","5.21","1","1","","","","","2016"
"2280648","335653","1101","1.67","1","1","","","","","2016"
"2280642","335653","1087","135.0","1","1","","","","","2016"
"2280652","335653","1094","221.0","1","1","","","","","2016"
"2280640","335653","1009","36.5","1","1","","","","","2016"
"2280637","335653","1003","24.5","1","1","","","","","2016"
"2280653","335653","1095","3.07","1","1","","","","","2016"
"2280649","335653","1102","290.0","1","1","","","","","2016"
"2280641","335653","1137","1310.0","1","1","","","","","2016"
"2280646","335653","1092","1690.0","1","1","","","","","2016"
"2280636","335653","1051","0.0","1","1","","","","","2016"
"2280651","335653","1091","521.0","1","1","","","","","2016"
"2280669","335654","1091","543.0","1","1","","","","","2016"
"2280656","335654","1004","1.29","1","1","","","","","2016"
"2280666","335654","1101","1.69","1","1","","","","","2016"
"2280659","335654","1137","1400.0","1","1","","","","","2016"
"2280658","335654","1009","37.2","1","1","","","","","2016"
"2280660","335654","1087","142.0","1","1","","","","","2016"
"2280670","335654","1094","234.0","1","1","","","","","2016"
"2280655","335654","1003","24.8","1","1","","","","","2016"
"2280671","335654","1095","3.45","1","1","","","","","2016"
"2280663","335654","1089","5.28","1","1","","","","","2016"
"2280662","335654","1098","1.17","1","1","","","","","2016"
"2280657","335654","1079","4.2","1","1","","","","","2016"
"2280664","335654","1092","1530.0","1","1","","","","","2016"
"2280667","335654","1102","253.0","1","1","","","","","2016"
"2280654","335654","1051","0.0","1","1","","","","","2016"
"2280668","335654","1146","191.0","1","1","","","","","2016"
"2280661","335654","1097","46.0","1","1","","","","","2016"
"2280665","335654","1090","182.0","1","1","","","","","2016"
"2280675","335655","1079","4.0","1","1","","","","","2016"
"2280687","335655","1091","475.0","1","1","","","","","2016"
"2280679","335655","1097","57.0","1","1","","","","","2016"
"2280672","335655","1051","0.0","1","1","","","","","2016"
"2280674","335655","1004","1.2","1","1","","","","","2016"
"2280688","335655","1094","224.0","1","1","","","","","2016"
"2280685","335655","1102","713.0","1","1","","","","","2016"
"2280686","335655","1146","177.0","1","1","","","","","2016"
"2280689","335655","1095","3.44","1","1","","","","","2016"
"2280681","335655","1089","4.12","1","1","","","","","2016"
"2280677","335655","1137","1300.0","1","1","","","","","2016"
"2280678","335655","1087","162.0","1","1","","","","","2016"
"2280676","335655","1009","37.3","1","1","","","","","2016"
"2280680","335655","1098","1.03","1","1","","","","","2016"
"2280673","335655","1003","26.1","1","1","","","","","2016"
"2280683","335655","1090","168.0","1","1","","","","","2016"
"2280682","335655","1092","1550.0","1","1","","","","","2016"
"2280684","335655","1101","1.64","1","1","","","","","2016"
"2280703","335656","1102","1160.0","1","1","","","","","2016"
"2280693","335656","1079","3.9","1","1","","","","","2016"
"2280698","335656","1098","1.01","1","1","","","","","2016"
"2280692","335656","1004","1.37","1","1","","","","","2016"
"2280695","335656","1137","1320.0","1","1","","","","","2016"
"2280701","335656","1090","160.0","1","1","","","","","2016"
"2280690","335656","1051","0.0","1","1","","","","","2016"
"2280702","335656","1101","1.75","1","1","","","","","2016"
"2280700","335656","1092","1380.0","1","1","","","","","2016"
"2280707","335656","1095","3.57","1","1","","","","","2016"
"2280697","335656","1097","46.0","1","1","","","","","2016"
"2280705","335656","1091","527.0","1","1","","","","","2016"
"2280706","335656","1094","224.0","1","1","","","","","2016"
"2280696","335656","1087","158.0","1","1","","","","","2016"
"2280699","335656","1089","4.44","1","1","","","","","2016"
"2280691","335656","1003","22.7","1","1","","","","","2016"
"2280704","335656","1146","148.0","1","1","","","","","2016"
"2280694","335656","1009","39.8","1","1","","","","","2016"
"2280712","335657","1009","39.3","1","1","","","","","2016"
"2280714","335657","1087","161.0","1","1","","","","","2016"
"2280711","335657","1079","3.9","1","1","","","","","2016"
"2280716","335657","1098","0.928","1","1","","","","","2016"
"2280722","335657","1146","184.0","1","1","","","","","2016"
"2280715","335657","1097","56.0","1","1","","","","","2016"
"2280721","335657","1102","389.0","1","1","","","","","2016"
"2280718","335657","1092","1580.0","1","1","","","","","2016"
"2280723","335657","1091","492.0","1","1","","","","","2016"
"2280709","335657","1003","22.3","1","1","","","","","2016"
"2280717","335657","1089","5.34","1","1","","","","","2016"
"2280719","335657","1090","162.0","1","1","","","","","2016"
"2280713","335657","1137","1110.0","1","1","","","","","2016"
"2280720","335657","1101","1.72","1","1","","","","","2016"
"2280710","335657","1004","1.2","1","1","","","","","2016"
"2280724","335657","1094","201.0","1","1","","","","","2016"
"2280725","335657","1095","3.11","1","1","","","","","2016"
"2280708","335657","1051","0.0","1","1","","","","","2016"
"2280731","335658","1137","1190.0","1","1","","","","","2016"
"2280728","335658","1004","1.16","1","1","","","","","2016"
"2280735","335658","1089","5.05","1","1","","","","","2016"
"2280741","335658","1091","428.0","1","1","","","","","2016"
"2280733","335658","1097","68.0","1","1","","","","","2016"
"2280738","335658","1101","1.93","1","1","","","","","2016"
"2280732","335658","1087","167.0","1","1","","","","","2016"
"2280734","335658","1098","0.924","1","1","","","","","2016"
"2280726","335658","1051","0.0","1","1","","","","","2016"
"2280740","335658","1146","231.0","1","1","","","","","2016"
"2280743","335658","1095","3.08","1","1","","","","","2016"
"2280729","335658","1079","4.0","1","1","","","","","2016"
"2280737","335658","1090","162.0","1","1","","","","","2016"
"2280742","335658","1094","198.0","1","1","","","","","2016"
"2280727","335658","1003","22.6","1","1","","","","","2016"
"2280730","335658","1009","38.9","1","1","","","","","2016"
"2280739","335658","1102","451.0","1","1","","","","","2016"
"2280736","335658","1092","1240.0","1","1","","","","","2016"
"2280752","335659","1098","1.06","1","1","","","","","2016"
"2280748","335659","1009","36.0","1","1","","","","","2016"
"2280755","335659","1090","179.0","1","1","","","","","2016"
"2280758","335659","1146","192.0","1","1","","","","","2016"
"2280746","335659","1004","1.19","1","1","","","","","2016"
"2280751","335659","1097","61.0","1","1","","","","","2016"
"2280744","335659","1051","0.0","1","1","","","","","2016"
"2280761","335659","1095","3.47","1","1","","","","","2016"
"2280754","335659","1092","1620.0","1","1","","","","","2016"
"2280747","335659","1079","4.2","1","1","","","","","2016"
"2280760","335659","1094","220.0","1","1","","","","","2016"
"2280745","335659","1003","26.3","1","1","","","","","2016"
"2280749","335659","1137","1340.0","1","1","","","","","2016"
"2280759","335659","1091","482.0","1","1","","","","","2016"
"2280750","335659","1087","154.0","1","1","","","","","2016"
"2280753","335659","1089","4.4","1","1","","","","","2016"
"2280757","335659","1102","1080.0","1","1","","","","","2016"
"2280756","335659","1101","1.68","1","1","","","","","2016"
"2280777","335660","1091","536.0","1","1","","","","","2016"
"2280767","335660","1137","1430.0","1","1","","","","","2016"
"2280762","335660","1051","0.0","1","1","","","","","2016"
"2280779","335660","1095","3.86","1","1","","","","","2016"
"2280772","335660","1092","1470.0","1","1","","","","","2016"
"2280768","335660","1087","151.0","1","1","","","","","2016"
"2280766","335660","1009","37.2","1","1","","","","","2016"
"2280775","335660","1102","1310.0","1","1","","","","","2016"
"2280769","335660","1097","66.0","1","1","","","","","2016"
"2280773","335660","1090","176.0","1","1","","","","","2016"
"2280763","335660","1003","25.5","1","1","","","","","2016"
"2280778","335660","1094","237.0","1","1","","","","","2016"
"2280764","335660","1004","1.26","1","1","","","","","2016"
"2280765","335660","1079","4.1","1","1","","","","","2016"
"2280776","335660","1146","194.0","1","1","","","","","2016"
"2280771","335660","1089","4.82","1","1","","","","","2016"
"2280774","335660","1101","1.64","1","1","","","","","2016"
"2280770","335660","1098","1.16","1","1","","","","","2016"
"2280786","335661","1087","165.0","1","1","","","","","2016"
"2280795","335661","1091","413.0","1","1","","","","","2016"
"2280789","335661","1089","4.67","1","1","","","","","2016"
"2280796","335661","1094","198.0","1","1","","","","","2016"
"2280781","335661","1003","23.3","1","1","","","","","2016"
"2280785","335661","1137","1380.0","1","1","","","","","2016"
"2280792","335661","1101","1.72","1","1","","","","","2016"
"2280791","335661","1090","164.0","1","1","","","","","2016"
"2280780","335661","1051","0.0","1","1","","","","","2016"
"2280794","335661","1146","188.0","1","1","","","","","2016"
"2280790","335661","1092","1610.0","1","1","","","","","2016"
"2280793","335661","1102","171.0","1","1","","","","","2016"
"2280787","335661","1097","30.0","1","1","","","","","2016"
"2280782","335661","1004","1.3","1","1","","","","","2016"
"2280788","335661","1098","0.929","1","1","","","","","2016"
"2280784","335661","1009","38.8","1","1","","","","","2016"
"2280797","335661","1095","3.04","1","1","","","","","2016"
"2280783","335661","1079","4.2","1","1","","","","","2016"
"2280815","335662","1095","3.85","1","1","","","","","2016"
"2280814","335662","1094","223.0","1","1","","","","","2016"
"2280805","335662","1097","35.0","1","1","","","","","2016"
"2280806","335662","1098","1.05","1","1","","","","","2016"
"2280808","335662","1092","1520.0","1","1","","","","","2016"
"2280811","335662","1102","191.0","1","1","","","","","2016"
"2280807","335662","1089","4.91","1","1","","","","","2016"
"2280812","335662","1146","176.0","1","1","","","","","2016"
"2280809","335662","1090","165.0","1","1","","","","","2016"
"2280813","335662","1091","535.0","1","1","","","","","2016"
"2280810","335662","1101","1.72","1","1","","","","","2016"
"2280799","335662","1003","25.1","1","1","","","","","2016"
"2280802","335662","1009","37.3","1","1","","","","","2016"
"2280800","335662","1004","1.15","1","1","","","","","2016"
"2280803","335662","1137","1380.0","1","1","","","","","2016"
"2280801","335662","1079","4.3","1","1","","","","","2016"
"2280798","335662","1051","0.0","1","1","","","","","2016"
"2280804","335662","1087","153.0","1","1","","","","","2016"
"2280825","335663","1089","4.5","1","1","","","","","2016"
"2280830","335663","1146","249.0","1","1","","","","","2016"
"2280822","335663","1087","191.0","1","1","","","","","2016"
"2280831","335663","1091","419.0","1","1","","","","","2016"
"2280829","335663","1102","456.0","1","1","","","","","2016"
"2280823","335663","1097","46.0","1","1","","","","","2016"
"2280816","335663","1051","0.0","1","1","","","","","2016"
"2280820","335663","1009","41.8","1","1","","","","","2016"
"2280824","335663","1098","0.806","1","1","","","","","2016"
"2280833","335663","1095","2.86","1","1","","","","","2016"
"2280818","335663","1004","1.26","1","1","","","","","2016"
"2280821","335663","1137","1110.0","1","1","","","","","2016"
"2280827","335663","1090","156.0","1","1","","","","","2016"
"2280826","335663","1092","1530.0","1","1","","","","","2016"
"2280828","335663","1101","2.08","1","1","","","","","2016"
"2280819","335663","1079","3.7","1","1","","","","","2016"
"2280817","335663","1003","19.1","1","1","","","","","2016"
"2280832","335663","1094","190.0","1","1","","","","","2016"
"2280850","335664","1094","197.0","1","1","","","","","2016"
"2280844","335664","1092","1280.0","1","1","","","","","2016"
"2280834","335664","1051","0.0","1","1","","","","","2016"
"2280836","335664","1004","1.27","1","1","","","","","2016"
"2280848","335664","1146","230.0","1","1","","","","","2016"
"2280851","335664","1095","3.26","1","1","","","","","2016"
"2280843","335664","1089","4.77","1","1","","","","","2016"
"2280846","335664","1101","1.98","1","1","","","","","2016"
"2280845","335664","1090","146.0","1","1","","","","","2016"
"2280842","335664","1098","0.865","1","1","","","","","2016"
"2280839","335664","1137","1320.0","1","1","","","","","2016"
"2280838","335664","1009","42.0","1","1","","","","","2016"
"2280835","335664","1003","19.6","1","1","","","","","2016"
"2280840","335664","1087","174.0","1","1","","","","","2016"
"2280849","335664","1091","435.0","1","1","","","","","2016"
"2280847","335664","1102","424.0","1","1","","","","","2016"
"2280837","335664","1079","3.7","1","1","","","","","2016"
"2280841","335664","1097","40.0","1","1","","","","","2016"
"2280854","335665","1004","1.29","1","1","","","","","2016"
"2280857","335665","1137","1120.0","1","1","","","","","2016"
"2280867","335665","1091","451.0","1","1","","","","","2016"
"2280863","335665","1090","163.0","1","1","","","","","2016"
"2280858","335665","1087","192.0","1","1","","","","","2016"
"2280855","335665","1079","3.9","1","1","","","","","2016"
"2280864","335665","1101","2.24","1","1","","","","","2016"
"2280860","335665","1098","0.832","1","1","","","","","2016"
"2280859","335665","1097","70.0","1","1","","","","","2016"
"2280865","335665","1102","153.0","1","1","","","","","2016"
"2280869","335665","1095","3.14","1","1","","","","","2016"
"2280861","335665","1089","4.67","1","1","","","","","2016"
"2280852","335665","1051","0.0","1","1","","","","","2016"
"2280868","335665","1094","181.0","1","1","","","","","2016"
"2280853","335665","1003","23.8","1","1","","","","","2016"
"2280862","335665","1092","1530.0","1","1","","","","","2016"
"2280866","335665","1146","228.0","1","1","","","","","2016"
"2280856","335665","1009","38.4","1","1","","","","","2016"
"2280880","335666","1092","992.0","1","1","","","","","2016"
"2280870","335666","1051","0.0","1","1","","","","","2016"
"2280877","335666","1097","56.0","1","1","","","","","2016"
"2280881","335666","1090","153.0","1","1","","","","","2016"
"2280878","335666","1098","0.786","1","1","","","","","2016"
"2280874","335666","1009","43.9","1","1","","","","","2016"
"2280872","335666","1004","1.23","1","1","","","","","2016"
"2280871","335666","1003","19.8","1","1","","","","","2016"
"2280883","335666","1102","278.0","1","1","","","","","2016"
"2280884","335666","1146","168.0","1","1","","","","","2016"
"2280886","335666","1094","168.0","1","1","","","","","2016"
"2280887","335666","1095","3.03","1","1","","","","","2016"
"2280873","335666","1079","3.5","1","1","","","","","2016"
"2280875","335666","1137","1190.0","1","1","","","","","2016"
"2280885","335666","1091","410.0","1","1","","","","","2016"
"2280882","335666","1101","1.89","1","1","","","","","2016"
"2280876","335666","1087","228.0","1","1","","","","","2016"
"2280879","335666","1089","4.72","1","1","","","","","2016"
"2280888","335667","1051","0.0","1","1","","","","","2016"
"2280889","335667","1003","25.0","1","1","","","","","2016"
"2280899","335667","1090","173.0","1","1","","","","","2016"
"2280895","335667","1097","42.0","1","1","","","","","2016"
"2280892","335667","1009","37.0","1","1","","","","","2016"
"2280901","335667","1102","468.0","1","1","","","","","2016"
"2280893","335667","1137","1270.0","1","1","","","","","2016"
"2280894","335667","1087","139.0","1","1","","","","","2016"
"2280900","335667","1101","1.61","1","1","","","","","2016"
"2280897","335667","1089","4.55","1","1","","","","","2016"
"2280903","335667","1091","489.0","1","1","","","","","2016"
"2280905","335667","1095","3.32","1","1","","","","","2016"
"2280904","335667","1094","212.0","1","1","","","","","2016"
"2280890","335667","1004","1.4","1","1","","","","","2016"
"2280898","335667","1092","1590.0","1","1","","","","","2016"
"2280896","335667","1098","1.0","1","1","","","","","2016"
"2280891","335667","1079","4.2","1","1","","","","","2016"
"2280902","335667","1146","212.0","1","1","","","","","2016"
"2280908","335668","1004","1.33","1","1","","","","","2016"
"2280919","335668","1102","277.0","1","1","","","","","2016"
"2280923","335668","1095","3.16","1","1","","","","","2016"
"2280917","335668","1090","161.0","1","1","","","","","2016"
"2280910","335668","1009","40.9","1","1","","","","","2016"
"2280913","335668","1097","57.0","1","1","","","","","2016"
"2280909","335668","1079","3.8","1","1","","","","","2016"
"2280920","335668","1146","196.0","1","1","","","","","2016"
"2280915","335668","1089","4.33","1","1","","","","","2016"
"2280914","335668","1098","0.867","1","1","","","","","2016"
"2280921","335668","1091","458.0","1","1","","","","","2016"
"2280912","335668","1087","194.0","1","1","","","","","2016"
"2280918","335668","1101","1.84","1","1","","","","","2016"
"2280922","335668","1094","194.0","1","1","","","","","2016"
"2280907","335668","1003","21.0","1","1","","","","","2016"
"2280911","335668","1137","1140.0","1","1","","","","","2016"
"2280916","335668","1092","1140.0","1","1","","","","","2016"
"2280906","335668","1051","0.0","1","1","","","","","2016"
"2280928","335669","1009","40.1","1","1","","","","","2016"
"2280933","335669","1089","4.61","1","1","","","","","2016"
"2280927","335669","1079","3.8","1","1","","","","","2016"
"2280924","335669","1051","0.0","1","1","","","","","2016"
"2280931","335669","1097","38.0","1","1","","","","","2016"
"2280936","335669","1101","1.99","1","1","","","","","2016"
"2280925","335669","1003","20.8","1","1","","","","","2016"
"2280939","335669","1091","478.0","1","1","","","","","2016"
"2280929","335669","1137","1330.0","1","1","","","","","2016"
"2280930","335669","1087","224.0","1","1","","","","","2016"
"2280937","335669","1102","385.0","1","1","","","","","2016"
"2280941","335669","1095","3.29","1","1","","","","","2016"
"2280932","335669","1098","0.764","1","1","","","","","2016"
"2280940","335669","1094","198.0","1","1","","","","","2016"
"2280926","335669","1004","1.25","1","1","","","","","2016"
"2280935","335669","1090","191.0","1","1","","","","","2016"
"2280934","335669","1092","1630.0","1","1","","","","","2016"
"2280938","335669","1146","204.0","1","1","","","","","2016"
"2280952","335670","1092","1460.0","1","1","","","","","2016"
"2280942","335670","1051","0.0","1","1","","","","","2016"
"2280954","335670","1101","2.14","1","1","","","","","2016"
"2280943","335670","1003","21.3","1","1","","","","","2016"
"2280951","335670","1089","4.82","1","1","","","","","2016"
"2280953","335670","1090","174.0","1","1","","","","","2016"
"2280949","335670","1097","52.0","1","1","","","","","2016"
"2280958","335670","1094","211.0","1","1","","","","","2016"
"2280959","335670","1095","3.56","1","1","","","","","2016"
"2280950","335670","1098","0.847","1","1","","","","","2016"
"2280957","335670","1091","490.0","1","1","","","","","2016"
"2280944","335670","1004","1.15","1","1","","","","","2016"
"2280945","335670","1079","3.8","1","1","","","","","2016"
"2280948","335670","1087","180.0","1","1","","","","","2016"
"2280955","335670","1102","312.0","1","1","","","","","2016"
"2280947","335670","1137","1480.0","1","1","","","","","2016"
"2280956","335670","1146","252.0","1","1","","","","","2016"
"2280946","335670","1009","40.1","1","1","","","","","2016"
"2280974","335671","1146","187.0","1","1","","","","","2016"
"2280973","335671","1102","228.0","1","1","","","","","2016"
"2280964","335671","1009","40.9","1","1","","","","","2016"
"2280966","335671","1087","169.0","1","1","","","","","2016"
"2280960","335671","1051","0.0","1","1","","","","","2016"
"2280972","335671","1101","1.76","1","1","","","","","2016"
"2280962","335671","1004","1.28","1","1","","","","","2016"
"2280971","335671","1090","178.0","1","1","","","","","2016"
"2280976","335671","1094","182.0","1","1","","","","","2016"
"2280963","335671","1079","3.7","1","1","","","","","2016"
"2280967","335671","1097","29.0","1","1","","","","","2016"
"2280969","335671","1089","4.35","1","1","","","","","2016"
"2280977","335671","1095","2.99","1","1","","","","","2016"
"2280975","335671","1091","405.0","1","1","","","","","2016"
"2280970","335671","1092","1600.0","1","1","","","","","2016"
"2280968","335671","1098","0.747","1","1","","","","","2016"
"2280965","335671","1137","1260.0","1","1","","","","","2016"
"2280961","335671","1003","20.6","1","1","","","","","2016"
"2280986","335672","1098","0.891","1","1","","","","","2016"
"2280994","335672","1094","207.0","1","1","","","","","2016"
"2280988","335672","1092","1560.0","1","1","","","","","2016"
"2280985","335672","1097","30.0","1","1","","","","","2016"
"2280992","335672","1146","211.0","1","1","","","","","2016"
"2280978","335672","1051","0.0","1","1","","","","","2016"
"2280980","335672","1004","1.32","1","1","","","","","2016"
"2280990","335672","1101","1.71","1","1","","","","","2016"
"2280989","335672","1090","174.0","1","1","","","","","2016"
"2280991","335672","1102","484.0","1","1","","","","","2016"
"2280979","335672","1003","20.7","1","1","","","","","2016"
"2280981","335672","1079","3.8","1","1","","","","","2016"
"2280995","335672","1095","3.73","1","1","","","","","2016"
"2280982","335672","1009","40.6","1","1","","","","","2016"
"2280983","335672","1137","1390.0","1","1","","","","","2016"
"2280984","335672","1087","145.0","1","1","","","","","2016"
"2280987","335672","1089","5.08","1","1","","","","","2016"
"2280993","335672","1091","513.0","1","1","","","","","2016"
"2281001","335673","1137","1290.0","1","1","","","","","2016"
"2280997","335673","1003","22.3","1","1","","","","","2016"
"2281011","335673","1091","475.0","1","1","","","","","2016"
"2281003","335673","1097","61.0","1","1","","","","","2016"
"2281004","335673","1098","0.954","1","1","","","","","2016"
"2280998","335673","1004","1.17","1","1","","","","","2016"
"2281009","335673","1102","495.0","1","1","","","","","2016"
"2281000","335673","1009","39.5","1","1","","","","","2016"
"2280999","335673","1079","3.9","1","1","","","","","2016"
"2281008","335673","1101","2.0","1","1","","","","","2016"
"2281013","335673","1095","3.16","1","1","","","","","2016"
"2281007","335673","1090","199.0","1","1","","","","","2016"
"2281005","335673","1089","5.94","1","1","","","","","2016"
"2281010","335673","1146","231.0","1","1","","","","","2016"
"2281012","335673","1094","214.0","1","1","","","","","2016"
"2280996","335673","1051","0.0","1","1","","","","","2016"
"2281006","335673","1092","1620.0","1","1","","","","","2016"
"2281002","335673","1087","198.0","1","1","","","","","2016"
"2281027","335674","1102","425.0","1","1","","","","","2016"
"2281014","335674","1051","0.0","1","1","","","","","2016"
"2281019","335674","1137","1380.0","1","1","","","","","2016"
"2281031","335674","1095","3.14","1","1","","","","","2016"
"2281020","335674","1087","137.0","1","1","","","","","2016"
"2281017","335674","1079","3.8","1","1","","","","","2016"
"2281024","335674","1092","1400.0","1","1","","","","","2016"
"2281029","335674","1091","452.0","1","1","","","","","2016"
"2281026","335674","1101","1.94","1","1","","","","","2016"
"2281018","335674","1009","40.9","1","1","","","","","2016"
"2281015","335674","1003","21.4","1","1","","","","","2016"
"2281016","335674","1004","1.13","1","1","","","","","2016"
"2281028","335674","1146","294.0","1","1","","","","","2016"
"2281025","335674","1090","164.0","1","1","","","","","2016"
"2281021","335674","1097","77.0","1","1","","","","","2016"
"2281023","335674","1089","5.63","1","1","","","","","2016"
"2281030","335674","1094","215.0","1","1","","","","","2016"
"2281022","335674","1098","0.965","1","1","","","","","2016"
"2281037","335675","1137","1120.0","1","1","","","","","2016"
"2281047","335675","1091","539.0","1","1","","","","","2016"
"2281032","335675","1051","0.0","1","1","","","","","2016"
"2281049","335675","1095","3.53","1","1","","","","","2016"
"2281042","335675","1092","1500.0","1","1","","","","","2016"
"2281046","335675","1146","240.0","1","1","","","","","2016"
"2281043","335675","1090","174.0","1","1","","","","","2016"
"2281040","335675","1098","1.03","1","1","","","","","2016"
"2281041","335675","1089","5.23","1","1","","","","","2016"
"2281036","335675","1009","39.0","1","1","","","","","2016"
"2281033","335675","1003","24.4","1","1","","","","","2016"
"2281035","335675","1079","4.1","1","1","","","","","2016"
"2281039","335675","1097","61.0","1","1","","","","","2016"
"2281034","335675","1004","1.31","1","1","","","","","2016"
"2281048","335675","1094","240.0","1","1","","","","","2016"
"2281044","335675","1101","1.87","1","1","","","","","2016"
"2281038","335675","1087","162.0","1","1","","","","","2016"
"2281045","335675","1102","337.0","1","1","","","","","2016"
"2281067","335676","1095","3.87","1","1","","","","","2016"
"2281062","335676","1101","1.91","1","1","","","","","2016"
"2281061","335676","1090","155.0","1","1","","","","","2016"
"2281066","335676","1094","258.0","1","1","","","","","2016"
"2281053","335676","1079","4.0","1","1","","","","","2016"
"2281056","335676","1087","143.0","1","1","","","","","2016"
"2281051","335676","1003","23.8","1","1","","","","","2016"
"2281057","335676","1097","68.0","1","1","","","","","2016"
"2281059","335676","1089","5.61","1","1","","","","","2016"
"2281064","335676","1146","221.0","1","1","","","","","2016"
"2281058","335676","1098","1.1","1","1","","","","","2016"
"2281050","335676","1051","0.0","1","1","","","","","2016"
"2281065","335676","1091","607.0","1","1","","","","","2016"
"2281055","335676","1137","1160.0","1","1","","","","","2016"
"2281054","335676","1009","39.6","1","1","","","","","2016"
"2281063","335676","1102","435.0","1","1","","","","","2016"
"2281060","335676","1092","1060.0","1","1","","","","","2016"
"2281052","335676","1004","1.3","1","1","","","","","2016"
"2281077","335677","1089","4.76","1","1","","","","","2016"
"2281074","335677","1087","139.0","1","1","","","","","2016"
"2281071","335677","1079","4.1","1","1","","","","","2016"
"2281079","335677","1090","198.0","1","1","","","","","2016"
"2281073","335677","1137","1080.0","1","1","","","","","2016"
